,name
19148,man
19149,davos
19150,man
19151,ray
19152,ray
19153,ray
19154,ray
19155,ray
19156,ray
19157,ray
19158,lem
19159,ray
19160,lem
19161,ray
19162,lem
19163,ray
19164,lem
19165,ray
19166,lem
19167,sandor
19168,ray
19169,sandor
19170,ray
19171,sandor
19172,ray
19173,ray
19174,sandor
19175,ray
19176,sandor
19177,ray
19178,sandor
19179,ray
19180,sandor
19181,ray
19182,man
19183,arya stark
19184,man
19185,arya stark
19186,man
19187,man
19188,arya stark
19189,man
19190,arya stark
19191,arya stark
19192,woman
19193,lady crane
19194,arya stark
19195,lady crane
19196,lady crane
19197,arya stark
19198,lady crane
19199,arya stark
19200,lady crane
19201,lady crane
19202,arya stark
19203,lady crane
19204,arya stark
19205,lady crane
19206,arya stark
19207,lady crane
19208,arya stark
19209,lady crane
19210,arya stark
19211,lady crane
19212,arya stark
19213,lady crane
19214,arya stark
19215,lady crane
19216,arya stark
19217,arya stark
19218,lady crane
19219,arya stark
19220,lady crane
19221,man
19222,gatins
19223,young man
19224,gatins
19225,young man
19226,man
19227,gatins
19228,gatins
19229,gatins
19230,gatins
19231,man
19232,gatins
19233,man
19234,young man
19235,young man
19236,sandor
19237,gatins
19238,sandor
19239,gatins
19240,sandor
19241,red priestess
19242,tyrion lannister
19243,varys
19244,tyrion lannister
19245,varys
19246,tyrion lannister
19247,varys
19248,tyrion lannister
19249,tyrion lannister
19250,varys
19251,tyrion lannister
19252,varys
19253,varys
19254,tyrion lannister
19255,varys
19256,varys
19257,tyrion lannister
19258,tyrion lannister
19259,qyburn
19260,cersei lannister
19261,qyburn
19262,cersei lannister
19263,cersei lannister
19264,qyburn
19265,lancel
19266,cersei lannister
19267,lancel
19268,cersei lannister
19269,lancel
19270,cersei lannister
19271,lancel
19272,cersei lannister
19273,lancel
19274,lancel
19275,cersei lannister
19276,cersei lannister
19277,podrick
19278,brienne
19279,podrick
19280,man
19281,brienne
19282,bronn
19283,bronn
19284,podrick
19285,bronn
19286,podrick
19287,bronn
19288,podrick
19289,bronn
19290,podrick
19291,bronn
19292,bronn
19293,podrick
19294,bronn
19295,podrick
19296,bronn
19297,podrick
19298,bronn
19299,bronn
19300,bronn
19301,bronn
19302,bronn
19303,jaime lannister
19304,brienne
19305,jaime lannister
19306,brienne
19307,jaime lannister
19308,jaime lannister
19309,brienne
19310,jaime lannister
19311,brienne
19312,jaime lannister
19313,brienne
19314,jaime lannister
19315,brienne
19316,jaime lannister
19317,brienne
19318,jaime lannister
19319,jaime lannister
19320,brienne
19321,jaime lannister
19322,brienne
19323,jaime lannister
19324,brienne
19325,jaime lannister
19326,brienne
19327,jaime lannister
19328,brienne
19329,jaime lannister
19330,jaime lannister
19331,brienne
19332,jaime lannister
19333,brienne
19334,jaime lannister
19335,brienne
19336,jaime lannister
19337,brienne
19338,jaime lannister
19339,brienne
19340,jaime lannister
19341,brynden
19342,brienne
19343,brynden
19344,brynden
19345,bryndel
19346,brienne
19347,brynden
19348,brienne
19349,brynden
19350,brynden
19351,brienne
19352,brynden
19353,brienne
19354,brynden
19355,brynden
19356,brienne
19357,brynden
19358,brynden
19359,brienne
19360,brynden
19361,brienne
19362,podrick
19363,brienne
19364,cersei lannister
19365,kevan
19366,cersei lannister
19367,kevan
19368,kevan
19369,cersei lannister
19370,kevan
19371,tommen lannister
19372,tommen lannister
19373,crowd
19374,qyburn
19375,cersei lannister
19376,qyburn
19377,missandei
19378,tyrion lannister
19379,tyrion lannister
19380,missandei
19381,tyrion lannister
19382,grey worm
19383,tyrion lannister
19384,grey worm
19385,tyrion lannister
19386,tyrion lannister
19387,tyrion lannister
19388,missandei
19389,tyrion lannister
19390,tyrion lannister
19391,tyrion lannister
19392,grey worm
19393,tyrion lannister
19394,grey worm
19395,tyrion lannister
19396,tyrion lannister
19397,missandei
19398,tyrion lannister
19399,tyrion lannister
19400,tyrion lannister
19401,tyrion lannister
19402,grey worm
19403,tyrion lannister
19404,missandei
19405,tyrion lannister
19406,tyrion lannister
19407,missandei
19408,tyrion lannister
19409,missandei
19410,missandei
19411,tyrion lannister
19412,grey worm
19413,missandei
19414,grey worm
19415,tyrion lannister
19416,grey worm
19417,missandei
19418,tyrion lannister
19419,missandei
19420,jaime lannister
19421,jaime lannister
19422,edmure
19423,edmure
19424,jaime lannister
19425,edmure
19426,jaime lannister
19427,edmure
19428,jaime lannister
19429,edmure
19430,jaime lannister
19431,edmure
19432,jaime lannister
19433,edmure
19434,edmure
19435,jaime lannister
19436,edmure
19437,jaime lannister
19438,edmure
19439,jaime lannister
19440,edmure
19441,jaime lannister
19442,edmure
19443,jaime lannister
19444,jaime lannister
19445,jaime lannister
19446,jaime lannister
19447,edmure
19448,jaime lannister
19449,jaime lannister
19450,guard captain
19451,edmure
19452,brynden
19453,guard captain
19454,brynden
19455,guard captain
19456,brynden
19457,edmure
19458,guard captain
19459,brynden
19460,guard captain
19461,brynden
19462,guard captain
19463,guard captain
19464,guard
19465,black walder
19466,guard captain
19467,edmure
19468,guard captain
19469,edmure
19470,edmure
19471,guard captain
19472,brynden
19473,brienne
19474,brynden
19475,brienne
19476,brynden
19477,brynden
19478,brynden
19479,guard
19480,jaime lannister
19481,guard
19482,tyrion lannister
19483,missandei
19484,tyrion lannister
19485,grey worm
19486,tyrion lannister
19487,grey worm
19488,tyrion lannister
19489,grey worm
19490,tyrion lannister
19491,grey worm
19492,beric
19493,thoros
19494,sandor
19495,thoros
19496,sandor
19497,beric
19498,sandor
19499,thoros
19500,sandor
19501,beric
19502,sandor
19503,sandor
19504,sandor
19505,beric
19506,sandor
19507,thoros
19508,thoros
19509,sandor
19510,thoros
19511,sandor
19512,sandor
19513,beric
19514,sandor
19515,beric
19516,sandor
19517,sandor
19518,thoros
19519,sandor
19520,lem
19521,sandor
19522,thoros
19523,sandor
19524,beric
19525,sandor
19526,thoros
19527,sandor
19528,beric
19529,sandor
19530,beric
19531,sandor
19532,beric
19533,sandor
19534,beric
19535,arya stark
19536,waif
19537,waif
19538,waif
19539,waif
19540,waif
19541,arya stark
19542,jaqen hghar
19543,jaqen hghar
19544,arya stark
19545,tyrion lannister
19546,tyrion lannister
19547,daenerys targaryen
19548,tyrion lannister
19549,tyrion lannister
19550,tyrion lannister
19551,daenerys targaryen
19552,tyrion lannister
19553,daenerys targaryen
19554,daenerys targaryen
19555,tyrion lannister
19556,tyrion lannister
19557,daenerys targaryen
19558,tyrion lannister
19559,razdal
19560,tyrion lannister
19561,yezzan
19562,daenerys targaryen
19563,razdal
19564,daenerys targaryen
19565,daenerys targaryen
19566,grey worm
19567,grey worm
19568,tyrion lannister
19569,missandei
19570,tyrion lannister
19571,razdal
19572,belicho
19573,razdal
19574,yezzan
19575,tyrion lannister
19576,jon snow
19577,sansa stark
19578,ramsay bolton
19579,ramsay bolton
19580,jon snow
19581,ramsay bolton
19582,jon snow
19583,ramsay bolton
19584,sansa stark
19585,ramsay bolton
19586,sansa stark
19587,ramsay bolton
19588,jon snow
19589,davos
19590,jon snow
19591,tormund
19592,tormund
19593,jon snow
19594,tormund
19595,jon snow
19596,jon snow
19597,tormund
19598,davos
19599,tormund
19600,jon snow
19601,davos
19602,tormund
19603,sansa stark
19604,jon snow
19605,sansa stark
19606,jon snow
19607,sansa stark
19608,jon snow
19609,sansa stark
19610,jon snow
19611,sansa stark
19612,jon snow
19613,sansa stark
19614,jon snow
19615,sansa stark
19616,jon snow
19617,sansa stark
19618,jon snow
19619,sansa stark
19620,jon snow
19621,sansa stark
19622,jon snow
19623,sansa stark
19624,jon snow
19625,sansa stark
19626,jon snow
19627,sansa stark
19628,davos
19629,tormund
19630,davos
19631,tormund
19632,davos
19633,davos
19634,tormund
19635,davos
19636,tormund
19637,davos
19638,tormund
19639,davos
19640,tormund
19641,davos
19642,tormund
19643,jon snow
19644,melisandre
19645,jon snow
19646,melisandre
19647,jon snow
19648,melisandre
19649,jon snow
19650,melisandre
19651,jon snow
19652,melisandre
19653,jon snow
19654,melisandre
19655,jon snow
19656,melisandre
19657,jon snow
19658,melisandre
19659,tyrion lannister
19660,theon greyjoy
19661,tyrion lannister
19662,theon greyjoy
19663,yara greyjoy
19664,tyrion lannister
19665,daenerys targaryen
19666,theon greyjoy
19667,daenerys targaryen
19668,theon greyjoy
19669,tyrion lannister
19670,daenerys targaryen
19671,yara greyjoy
19672,theon greyjoy
19673,daenerys targaryen
19674,yara greyjoy
19675,daenerys targaryen
19676,daenerys targaryen
19677,tyrion lannister
19678,theon greyjoy
19679,daenerys targaryen
19680,theon greyjoy
19681,yara greyjoy
19682,daenerys targaryen
19683,yara greyjoy
19684,theon greyjoy
19685,tyrion lannister
19686,theon greyjoy
19687,daenerys targaryen
19688,theon greyjoy
19689,daenerys targaryen
19690,yara greyjoy
19691,daenerys targaryen
19692,tyrion lannister
19693,daenerys targaryen
19694,daenerys targaryen
19695,yara greyjoy
19696,daenerys targaryen
19697,yara greyjoy
19698,ramsay bolton
19699,ramsay bolton
19700,tormund
19701,davos
19702,davos
19703,tormund
19704,ramsay bolton
19705,karstark
19706,davos
19707,ramsay bolton
19708,jon snow
19709,davos
19710,davos
19711,ramsay bolton
19712,smalljon
19713,all
19714,smalljon
19715,tormund
19716,man
19717,davos
19718,man
19719,man
19720,tormund
19721,ramsay bolton
19722,man
19723,ramsay bolton
19724,ramsay bolton
19725,ramsay bolton
19726,jon snow
19727,sansa stark
19728,sansa stark
19729,ramsay bolton
19730,sansa stark
19731,ramsay bolton
19732,sansa stark
19733,ramsay bolton
19734,sansa stark
19735,ramsay bolton
19736,attendant
19737,mistress
19738,pycelle
19739,girl
19740,sparrow
19741,loras
19742,sparrow
19743,loras
19744,loras
19745,sparrow
19746,loras
19747,sparrow
19748,loras
19749,sparrow
19750,sparrow
19751,sparrow
19752,loras
19753,mace
19754,margaery tyrell
19755,tommen lannister
19756,tommen lannister
19757,margaery tyrell
19758,sparrow
19759,margaery tyrell
19760,lancel
19761,sparrow
19762,sparrow
19763,lancel
19764,pycelle
19765,qyburn
19766,pycelle
19767,qyburn
19768,qyburn
19769,lancel
19770,lancel
19771,margaery tyrell
19772,sparrow
19773,margaery tyrell
19774,sparrow
19775,margaery tyrell
19776,margaery tyrell
19777,margaery tyrell
19778,margaery tyrell
19779,margaery tyrell
19780,cersei lannister
19781,septa unella
19782,cersei lannister
19783,cersei lannister
19784,cersei lannister
19785,cersei lannister
19786,septa unella
19787,cersei lannister
19788,cersei lannister
19789,cersei lannister
19790,cersei lannister
19791,attendant
19792,walder
19793,men
19794,walder
19795,men
19796,walder
19797,walder
19798,bronn
19799,bronn
19800,jaime lannister
19801,bronn
19802,jaime lannister
19803,bronn
19804,jaime lannister
19805,bronn
19806,jaime lannister
19807,jaime lannister
19808,bronn
19809,bronn
19810,bronn
19811,walder
19812,jaime lannister
19813,walder
19814,walder
19815,jaime lannister
19816,walder
19817,jaime lannister
19818,walder
19819,walder
19820,jaime lannister
19821,walder
19822,jaime lannister
19823,cersei lannister
19824,qyburn
19825,qyburn
19826,cersei lannister
19827,sam
19828,sam
19829,sam
19830,maester
19831,maester
19832,sam
19833,maester
19834,sam
19835,maester
19836,sam
19837,maester
19838,maester
19839,jon snow
19840,melisandre
19841,jon snow
19842,jon snow
19843,davos
19844,melisandre
19845,davos
19846,melisandre
19847,davos
19848,melisandre
19849,davos
19850,melisandre
19851,davos
19852,melisandre
19853,davos
19854,melisandre
19855,davos
19856,melisandre
19857,davos
19858,davos
19859,jon snow
19860,melisandre
19861,jon snow
19862,davos
19863,jon snow
19864,sansa stark
19865,jon snow
19866,sansa stark
19867,jon snow
19868,sansa stark
19869,jon snow
19870,sansa stark
19871,jon snow
19872,sansa stark
19873,sansa stark
19874,jon snow
19875,olenna tyrell
19876,ellaria
19877,olenna tyrell
19878,obara
19879,olenna tyrell
19880,obara
19881,olenna tyrell
19882,nymeria
19883,olenna tyrell
19884,olenna tyrell
19885,olenna tyrell
19886,ellaria
19887,olenna tyrell
19888,ellaria
19889,olenna tyrell
19890,ellaria
19891,varys
19892,daario
19893,daario
19894,daenerys targaryen
19895,daario
19896,daenerys targaryen
19897,daario
19898,daenerys targaryen
19899,daario
19900,daenerys targaryen
19901,daario
19902,daenerys targaryen
19903,daario
19904,daenerys targaryen
19905,daario
19906,daario
19907,daenerys targaryen
19908,daario
19909,daenerys targaryen
19910,daario
19911,daenerys targaryen
19912,daario
19913,daenerys targaryen
19914,daario
19915,daenerys targaryen
19916,daario
19917,daario
19918,daenerys targaryen
19919,tyrion lannister
19920,daenerys targaryen
19921,tyrion lannister
19922,daenerys targaryen
19923,tyrion lannister
19924,daenerys targaryen
19925,tyrion lannister
19926,tyrion lannister
19927,daenerys targaryen
19928,tyrion lannister
19929,daenerys targaryen
19930,tyrion lannister
19931,tyrion lannister
19932,daenerys targaryen
19933,tyrion lannister
19934,daenerys targaryen
19935,daenerys targaryen
19936,walder
19937,handmaiden
19938,walder
19939,walder
19940,handmaiden
19941,walder
19942,handmaiden
19943,handmaiden
19944,handmaiden
19945,walder
19946,arya stark
19947,petyr
19948,sansa stark
19949,sansa stark
19950,petyr
19951,sansa stark
19952,petyr
19953,sansa stark
19954,petyr
19955,sansa stark
19956,petyr
19957,sansa stark
19958,petyr
19959,benjen
19960,meera
19961,benjen
19962,meera
19963,benjen
19964,bran stark
19965,benjen
19966,meera
19967,bran stark
19968,lyanna
19969,eddard stark
19970,lyanna
19971,lyanna
19972,eddard stark
19973,lyanna
19974,eddard stark
19975,lyanna
19976,eddard stark
19977,lyanna
19978,lyanna
19979,eddard stark
19980,eddard stark
19981,lyanna
19982,eddard stark
19983,lyanna
19984,lyanna
19985,lyanna
19986,vale knight
19987,tormund
19988,vale knight
19989,jon snow
19990,man
19991,jon snow
19992,lyanna
19993,manderly
19994,glover
19995,jon snow
19996,glover
19997,glover
19998,all
19999,jaime lannister
20000,qyburn
20001,qyburn
20002,all
20003,walder frey
20004,walder frey
20005,walder frey
20006,waldery frey
20007,all
20008,walder
20009,walder
20010,walder
20011,walder
20012,walder
20013,arya stark
20014,edd
20015,meera
20016,edd
20017,bran stark
20018,edd
20019,jon snow
20020,robett
20021,jon snow
20022,jon snow
20023,robett
20024,lyanna
20025,robett
20026,lyanna
20027,lyanna
20028,jon snow
20029,jon snow
20030,tormund
20031,jon snow
20032,tormund
20033,jon snow
20034,yohn
20035,sansa stark
20036,all
20037,jon snow
20038,sansa stark
20039,jon snow
20040,sansa stark
20041,jon snow
20042,sansa stark
20043,jon snow
20044,jon snow
20045,jon snow
20046,jon snow
20047,jon snow
20048,jon snow
20049,ned alys
20050,jon snow
20051,sansa stark
20052,jon snow
20053,sansa stark
20054,jon snow
20055,sansa stark
20056,jon snow
20057,sansa stark
20058,jon snow
20059,sansa stark
20060,jon snow
20061,sansa stark
20062,jon snow
20063,sansa stark
20064,sansa stark
20065,jon snow
20066,sansa stark
20067,jon snow
20068,sansa stark
20069,jon snow
20070,sansa stark
20071,sansa stark
20072,jon snow
20073,sansa stark
20074,wolkan
20075,jon snow
20076,sansa stark
20077,jon snow
20078,sansa stark
20079,jon snow
20080,sansa stark
20081,jon snow
20082,sansa stark
20083,jon snow
20084,sansa stark
20085,jaime lannister
20086,cersei lannister
20087,jaime lannister
20088,cersei lannister
20089,cersei lannister
20090,jaime lannister
20091,cersei lannister
20092,jaime lannister
20093,cersei lannister
20094,jaime lannister
20095,jaime lannister
20096,cersei lannister
20097,cersei lannister
20098,cersei lannister
20099,cersei lannister
20100,jaime lannister
20101,cersei lannister
20102,jaime lannister
20103,cersei lannister
20104,jaime lannister
20105,cersei lannister
20106,jaime lannister
20107,cersei lannister
20108,jaime lannister
20109,cersei lannister
20110,jaime lannister
20111,cersei lannister
20112,jaime lannister
20113,cersei lannister
20114,jaime lannister
20115,cersei lannister
20116,jaime lannister
20117,cersei lannister
20118,jaime lannister
20119,cersei lannister
20120,jaime lannister
20121,cersei lannister
20122,jaime lannister
20123,cersei lannister
20124,jaime lannister
20125,cersei lannister
20126,jaime lannister
20127,cersei lannister
20128,euron greyjoy
20129,euron greyjoy
20130,jaime lannister
20131,jaime lannister
20132,euron greyjoy
20133,jaime lannister
20134,euron greyjoy
20135,jaime lannister
20136,euron greyjoy
20137,cersei lannister
20138,euron greyjoy
20139,cersei lannister
20140,euron greyjoy
20141,cersei lannister
20142,euron greyjoy
20143,cersei lannister
20144,euron greyjoy
20145,euron greyjoy
20146,marwyn
20147,marwyn
20148,marwyn
20149,sam
20150,marwyn
20151,sam
20152,sam
20153,marwyn
20154,sam
20155,marwyn
20156,sam
20157,marwyn
20158,sam
20159,marwyn
20160,sam
20161,marwyn
20162,sam
20163,marwyn
20164,sam
20165,marwyn
20166,marwyn
20167,brienne
20168,tormund
20169,petyr
20170,sansa stark
20171,petyr
20172,sansa stark
20173,petyr
20174,sansa stark
20175,sansa stark
20176,petyr
20177,brienne
20178,sansa stark
20179,brienne
20180,sansa stark
20181,man
20182,arya stark
20183,man
20184,man
20185,arya stark
20186,man
20187,man
20188,arya stark
20189,man
20190,arya stark
20191,man
20192,man
20193,man
20194,man
20195,arya stark
20196,man
20197,man
20198,arya stark
20199,man
20200,arya stark
20201,man
20202,man
20203,man
20204,man
20205,arya stark
20206,man
20207,man
20208,arya stark
20209,man
20210,man
20211,man
20212,arya stark
20213,man
20214,arya stark
20215,thoros
20216,sandor
20217,thoros
20218,sandor
20219,thoros
20220,sandor
20221,beric
20222,sandor
20223,beric
20224,sandor
20225,thoros
20226,sandor
20227,thoros
20228,sandor
20229,thoros
20230,beric
20231,sandor
20232,beric
20233,sandor
20234,beric
20235,sandor
20236,beric
20237,sandor
20238,sandor
20239,beric
20240,sandor
20241,beric
20242,sandor
20243,beric
20244,sandor
20245,beric
20246,sandor
20247,beric
20248,sandor
20249,thoros
20250,thoros
20251,sandor
20252,beric
20253,sandor
20254,sandor
20255,thoros
20256,sandor
20257,thoros
20258,sandor
20259,thoros
20260,thoros
20261,sandor
20262,thoros
20263,sandor
20264,thoros
20265,sandor
20266,sandor
20267,sandor
20268,beric
20269,thoros
20270,sandor
20271,thoros
20272,sandor
20273,sandor
20274,little sam
20275,gilly
20276,sam
20277,gilly
20278,sam
20279,gilly
20280,sam
20281,gilly
20282,sam
20283,jorah mormont
20284,sam
20285,jorah mormont
20286,sam
20287,daenerys targaryen
20288,tyrion lannister
20289,varys
20290,daenerys targaryen
20291,daenerys targaryen
20292,tyrion lannister
20293,daenerys targaryen
20294,daenerys targaryen
20295,varys
20296,daenerys targaryen
20297,daenerys targaryen
20298,daenerys targaryen
20299,tyrion lannister
20300,daenerys targaryen
20301,tyrion lannister
20302,daenerys targaryen
20303,varys
20304,daenerys targaryen
20305,varys
20306,daenerys targaryen
20307,varys
20308,daenerys targaryen
20309,varys
20310,daenerys targaryen
20311,tyrion lannister
20312,daenerys targaryen
20313,varys
20314,daenerys targaryen
20315,varys
20316,daenerys targaryen
20317,varys
20318,daenerys targaryen
20319,daenerys targaryen
20320,varys
20321,daenerys targaryen
20322,tyrion lannister
20323,daenerys targaryen
20324,varys
20325,daenerys targaryen
20326,varys
20327,daenerys targaryen
20328,varys
20329,grey worm
20330,melisandre
20331,daenerys targaryen
20332,melisandre
20333,varys
20334,melisandre
20335,daenerys targaryen
20336,daenerys targaryen
20337,daenerys targaryen
20338,melisandre
20339,daenerys targaryen
20340,melisandre
20341,daenerys targaryen
20342,missandei
20343,tyrion lannister
20344,daenerys targaryen
20345,daenerys targaryen
20346,melisandre
20347,tyrion lannister
20348,daenerys targaryen
20349,tyrion lannister
20350,varys
20351,melisandre
20352,daenerys targaryen
20353,melisandre
20354,tyrion lannister
20355,tyrion lannister
20356,daenerys targaryen
20357,sansa stark
20358,jon snow
20359,sansa stark
20360,jon snow
20361,sansa stark
20362,davos
20363,jon snow
20364,davos
20365,sansa stark
20366,davos
20367,jon snow
20368,davos
20369,cersei lannister
20370,cersei lannister
20371,cersei lannister
20372,randyll
20373,qyburn
20374,jaime lannister
20375,randyll
20376,dickon
20377,jaime lannister
20378,dickon
20379,jaime lannister
20380,jaime lannister
20381,randyll
20382,jaime lannister
20383,randyll
20384,jaime lannister
20385,randyll
20386,jaime lannister
20387,randyll
20388,jaime lannister
20389,randyll
20390,jaime lannister
20391,jaime lannister
20392,marwyn
20393,jorah mormont
20394,marwyn
20395,jorah mormont
20396,marwyn
20397,sam tarly
20398,marwyn
20399,sam tarly
20400,marwyn
20401,marwyn
20402,marwyn
20403,marwyn
20404,sam tarly
20405,jorah mormont
20406,sam tarly
20407,jorah mormont
20408,qyburn
20409,cersei lannister
20410,qyburn
20411,cersei lannister
20412,qyburn
20413,qyburn
20414,qyburn
20415,yara greyjoy
20416,tyrion lannister
20417,ellaria
20418,tyrion lannister
20419,ellaria
20420,daenerys targaryen
20421,daenerys targaryen
20422,olenna tyrell
20423,daenerys targaryen
20424,olenna tyrell
20425,daenerys targaryen
20426,tyrion lannister
20427,tyrion lannister
20428,ellia
20429,tyrion lannister
20430,tyrion lannister
20431,tyrion lannister
20432,olenna tyrell
20433,tyrion lannister
20434,daenerys targaryen
20435,yara greyjoy
20436,ellia
20437,daenerys targaryen
20438,daenerys targaryen
20439,olenna tyrell
20440,olenna tyrell
20441,grey worm
20442,missandei
20443,grey worm
20444,missandei
20445,grey worm
20446,missandei
20447,grey worm
20448,grey worm
20449,missandei
20450,grey worm
20451,missandei
20452,grey worm
20453,missandei
20454,grey worm
20455,missandei
20456,grey worm
20457,missandei
20458,grey worm
20459,missandei
20460,marwyn
20461,sam tarly
20462,marwyn
20463,marwyn
20464,sam tarly
20465,marwyn
20466,marwyn
20467,sam tarly
20468,marwyn
20469,sam tarly
20470,marwyn
20471,sam tarly
20472,marwyn
20473,sam tarly
20474,marwyn
20475,sam tarly
20476,marwyn
20477,sam tarly
20478,jorah mormont
20479,sam tarly
20480,sam tarly
20481,sam tarly
20482,jorah mormont
20483,sam tarly
20484,sam tarly
20485,sam tarly
20486,jorah mormont
20487,sam tarly
20488,sam tarly
20489,man
20490,man
20491,man
20492,man
20493,man
20494,hot pie
20495,arya stark
20496,arya stark
20497,hot pie
20498,arya stark
20499,hot pie
20500,arya stark
20501,hot pie
20502,arya stark
20503,hot pie
20504,arya stark
20505,hot pie
20506,arya stark
20507,hot pie
20508,arya stark
20509,hot pie
20510,arya stark
20511,hot pie
20512,arya stark
20513,hot pie
20514,arya stark
20515,hot pie
20516,arya stark
20517,hot pie
20518,arya stark
20519,hot pie
20520,arya stark
20521,hot pie
20522,arya stark
20523,hot pie
20524,arya stark
20525,arya stark
20526,hot pie
20527,jon snow
20528,wolkan
20529,jon snow
20530,jon snow
20531,jon snow
20532,jon snow
20533,jon snow
20534,jon snow
20535,sansa stark
20536,jon snow
20537,sansa stark
20538,jon snow
20539,yohn royce
20540,robett glover
20541,lyanna mormont
20542,jon snow
20543,sansa stark
20544,jon snow
20545,sansa stark
20546,jon snow
20547,sansa stark
20548,jon snow
20549,petyr baelish
20550,petyr baelish
20551,jon snow
20552,petyr baelish
20553,jon snow
20554,petyr baelish
20555,jon snow
20556,arya stark
20557,arya stark
20558,arya stark
20559,arya stark
20560,nymeria
20561,obara
20562,tyene
20563,obara
20564,nymeria
20565,tyene
20566,obara
20567,tyene
20568,ellaria
20569,yara greyjoy
20570,ellaria
20571,yara greyjoy
20572,ellaria
20573,yara greyjoy
20574,ellaria
20575,yara greyjoy
20576,theon greyjoy
20577,ellaria
20578,yara greyjoy
20579,ellaria
20580,theon greyjoy
20581,yara greyjoy
20582,ellaria
20583,ellaria
20584,yara greyjoy
20585,ellaria
20586,yara greyjoy
20587,ellaria
20588,yara greyjoy
20589,yara greyjoy
20590,yara greyjoy
20591,ellaria
20592,euron greyjoy
20593,euron greyjoy
20594,euron greyjoy
20595,end
20596,tyrion lannister
20597,jon snow
20598,tyrion lannister
20599,jon snow
20600,tyrion lannister
20601,tyrion lannister
20602,davos
20603,tyrion lannister
20604,tyrion lannister
20605,davos
20606,tyrion lannister
20607,missandei
20608,jon snow
20609,missandei
20610,davos
20611,missandei
20612,davos
20613,davos
20614,tyrion lannister
20615,jon snow
20616,tyrion lannister
20617,tyrion lannister
20618,jon snow
20619,tyrion lannister
20620,jon snow
20621,tyrion lannister
20622,jon snow
20623,tyrion lannister
20624,jon snow
20625,tyrion lannister
20626,jon snow
20627,tyrion lannister
20628,tyrion lannister
20629,varys
20630,melisandre
20631,varys
20632,melisandre
20633,varys
20634,melisandre
20635,varys
20636,melisandre
20637,varys
20638,melisandre
20639,varys
20640,melisandre
20641,varys
20642,melisandre
20643,missandei
20644,davos
20645,davos
20646,daenerys targaryen
20647,jon snow
20648,davos
20649,daenerys targaryen
20650,tyrion lannister
20651,daenerys targaryen
20652,davos
20653,daenerys targaryen
20654,tyrion lannister
20655,daenerys targaryen
20656,jon snow
20657,daenerys targaryen
20658,jon snow
20659,daenerys targaryen
20660,jon snow
20661,daenerys targaryen
20662,jon snow
20663,daenerys targaryen
20664,jon snow
20665,daenerys targaryen
20666,jon snow
20667,daenerys targaryen
20668,davos
20669,tyrion lannister
20670,jon snow
20671,daenerys targaryen
20672,jon snow
20673,daenerys targaryen
20674,tyrion lannister
20675,daenerys targaryen
20676,tyrion lannister
20677,jon snow
20678,daenerys targaryen
20679,jon snow
20680,daenerys targaryen
20681,daenerys targaryen
20682,jon snow
20683,tyrion lannister
20684,jon snow
20685,tyrion lannister
20686,jon snow
20687,jon snow
20688,daenerys targaryen
20689,daenerys targaryen
20690,daenerys targaryen
20691,jon snow
20692,tyrion lannister
20693,tyrion lannister
20694,davos
20695,davos
20696,davos
20697,davos
20698,tyrion lannister
20699,tyrion lannister
20700,jon snow
20701,tyrion lannister
20702,jon snow
20703,jon snow
20704,daenerys targaryen
20705,daenerys targaryen
20706,jon snow
20707,daenerys targaryen
20708,varys
20709,daenerys targaryen
20710,varys
20711,daenerys targaryen
20712,captain
20713,theon greyjoy
20714,captain
20715,theon greyjoy
20716,captain
20717,euron greyjoy
20718,euron greyjoy
20719,euron greyjoy
20720,euron greyjoy
20721,euron greyjoy
20722,euron greyjoy
20723,euron greyjoy
20724,cersei lannister
20725,euron greyjoy
20726,cersei lannister
20727,euron greyjoy
20728,cersei lannister
20729,cersei lannister
20730,cersei lannister
20731,euron greyjoy
20732,jaime lannister
20733,euron greyjoy
20734,jaime lannister
20735,euron greyjoy
20736,euron greyjoy
20737,cersei lannister
20738,cersei lannister
20739,cersei lannister
20740,cersei lannister
20741,cersei lannister
20742,cersei lannister
20743,cersei lannister
20744,cersei lannister
20745,cersei lannister
20746,cersei lannister
20747,cersei lannister
20748,tyene
20749,cersei lannister
20750,qyburn
20751,cersei lannister
20752,cersei lannister
20753,qyburn
20754,cersei lannister
20755,qyburn
20756,cersei lannister
20757,cersei lannister
20758,jaime lannister
20759,jaime lannister
20760,jaime lannister
20761,cersei lannister
20762,messenger
20763,cersei lannister
20764,messenger
20765,tycho
20766,tycho
20767,cersei lannister
20768,tycho
20769,cersei lannister
20770,tycho
20771,cersei lannister
20772,tycho
20773,cersei lannister
20774,tycho
20775,cersei lannister
20776,tycho
20777,cersei lannister
20778,tycho
20779,cersei lannister
20780,tycho
20781,cersei lannister
20782,tycho
20783,cersei lannister
20784,cersei lannister
20785,tycho
20786,cersei lannister
20787,tyrion lannister
20788,jon snow
20789,tyrion lannister
20790,jon snow
20791,tyrion lannister
20792,jon snow
20793,tyrion lannister
20794,jon snow
20795,jon snow
20796,tyrion lannister
20797,jon snow
20798,tyrion lannister
20799,jon snow
20800,tyrion lannister
20801,jon snow
20802,tyrion lannister
20803,jon snow
20804,tyrion lannister
20805,jon snow
20806,tyrion lannister
20807,tyrion lannister
20808,jon snow
20809,tyrion lannister
20810,daenerys targaryen
